gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
YBX1,1.7471267137582622,0.8722433460076046,0.801151707253317
C1orf50,0.0004595613869001599,0.0007604562737642585,0.016665041819732163
ERMAP,0.052182443993238854,0.06007604562737642,0.239644256774317
ZNF691,0.02568289473773787,0.0311787072243346,0.16669542986391037
SLC2A1-AS1,0.004075641511457849,0.0038022813688212928,0.07121539629557112
FAM183A,0.0,0.0,0.0
CFAP57,0.0002949263385747301,0.0007604562737642585,0.010694892796021926
TMEM125,0.0058562755574672505,0.006844106463878327,0.07965423651989642
TIE1,0.0028631500306969837,0.003041825095057034,0.05274868816184473
CDC20,0.01634704494416163,0.01596958174904943,0.14133651890250054
SZT2,0.0531951745417802,0.06007604562737642,0.23989893164827364
PTPRF,0.09566627127695493,0.10646387832699619,0.30103908868569224
KDM4A,0.02763525420473064,0.03574144486692015,0.15534232623253744
ST3GAL3,0.013049845082554351,0.01977186311787072,0.09849785574647665
ARTN,0.03463609136657242,0.0311787072243346,0.21443046296103407
IPO13,0.05606184001691365,0.06844106463878327,0.2336047654149393
DPH2,0.05274419338323111,0.0714828897338403,0.212673810135939
ATP6V0B,0.7551243491392687,0.6053231939163498,0.6979010636848597
B4GALT2,0.16817713245295685,0.20380228136882128,0.36830625503263
CCDC24,0.02054124755212146,0.025095057034220533,0.13703614396134509
AL139220.2,0.025579233836787615,0.03269961977186312,0.1504439736814169
DMAP1,0.1460192571327456,0.17110266159695817,0.3586011933938334
RNF220,0.12573552177217587,0.14372623574144486,0.34595449663430244
ARMH1,0.003169543092820961,0.003041825095057034,0.06128163527255596
KIF2C,0.009871774210134207,0.00988593155893536,0.11134623137342478
RPS8,3.074801586930301,0.976425855513308,0.7128936751535224
PLK3,0.11331679700730228,0.1391634980988593,0.3095726300119346
BTBD19,0.1178780048704694,0.1376425855513308,0.33949121034169144
UROD,0.30054801521183133,0.31406844106463877,0.50612215797779
LINC01144,0.0009008802031243028,0.001520912547528517,0.023113744829489094
HPDL,0.003811614679735422,0.006083650190114068,0.05090642369732869
TOE1,0.062192937558431145,0.0714828897338403,0.24328291815919187
MMACHC,0.01888961951834502,0.022813688212927757,0.13725170927618605
AKR1A1,0.47877415413909624,0.4479087452471483,0.5958794420080555
NASP,0.4246465244041662,0.3916349809885932,0.6052163256295725
TMEM69,0.10973171226050203,0.12623574144486693,0.3261682399546477
MAST2,0.11202290370784175,0.1361216730038023,0.3117452461705491
AL358075.1,0.0018486865639066768,0.0022813688212927757,0.04092898323784753
AL358075.2,0.00040327236569424755,0.0007604562737642585,0.014623837055520512
TSPAN1,0.04355848418463494,0.037262357414448666,0.24628619609783717
LURAP1,0.04523785538809835,0.05095057034220532,0.22071360775710502
RAD54L,0.00662005322067863,0.008365019011406844,0.08374691982048031
UQCRH,1.2102631593053532,0.7779467680608365,0.7588214097493381
NSUN4,0.06425985054814416,0.07832699619771863,0.245867671220377
FAAH,0.020684035286422278,0.022813688212927757,0.14741844646463387
DMBX1,0.0,0.0,0.0
MKNK1-AS1,0.0,0.0,0.0
TEX38,0.0,0.0,0.0
CYP4B1,0.0,0.0,0.0
CYP4X1,0.01800494329844891,0.016730038022813688,0.14776111634193462
CYP4Z1,0.0,0.0,0.0
LINC00853,0.002673322675072781,0.0038022813688212928,0.047356505991754644
CMPK1,0.5633602742699589,0.5125475285171103,0.6206844146016584
FOXE3,0.0,0.0,0.0
FOXD2,0.011524706566046471,0.012927756653992395,0.11124738026688241
SLC5A9,0.00031424308981693657,0.0007604562737642585,0.011395374769592674
ELAVL4,0.0,0.0,0.0
CDKN2C,0.2428392888029675,0.24106463878326997,0.4846859698492828
RNF11,0.3788390420508257,0.37870722433460074,0.546564682812405
TTC39A-AS1,0.002102532764773415,0.0022813688212927757,0.04955833864440246
AC104170.2,0.00042021492714933503,0.0007604562737642585,0.015238223954051992
AC104170.1,0.0010149634572430078,0.0007604562737642585,0.036805547512479185
OSBPL9,0.1629580993946529,0.17870722433460076,0.39616062694912085
AL050343.1,0.0015715423655357514,0.0022813688212927757,0.036814883003451655
AL050343.2,0.002462678490933781,0.003041825095057034,0.04607792273823898
BTF3L4,0.46280384243267114,0.43802281368821294,0.6013584194892414
ZFYVE9,0.11780392990718125,0.1361216730038023,0.33238527289741
AL513218.1,0.0,0.0,0.0
PRPF38A,0.2908497688984171,0.3057034220532319,0.49225376410458427
GPX7,0.26744147733589996,0.28365019011406845,0.46398025601762904
SHISAL2A,0.001781331429110269,0.001520912547528517,0.04647943680982499
ZYG11B,0.3217948273463865,0.32167300380228137,0.5352336840523929
ZYG11A,0.0019051765310374444,0.0022813688212927757,0.039877601173534845
SCP2,0.8666701303208592,0.6608365019011407,0.7132306303138525
PODN,0.4934908264556443,0.4091254752851711,0.6814470925575974
AL445183.2,0.007138536650780828,0.008365019011406844,0.08105320351718909
CPT2,0.06439259727270254,0.0714828897338403,0.2600515498583776
AL606760.3,0.001955973720793048,0.0022813688212927757,0.0467608284154343
AL606760.1,0.0010401213585362586,0.0007604562737642585,0.03771784669404598
LINC01771,0.0,0.0,0.0
LRRC42,0.11052141670811692,0.14220532319391635,0.3016282110784615
TCEANC2,0.009326302287803971,0.009125475285171103,0.1052656054257376
MRPL37,0.12293223303553373,0.15133079847908745,0.3201564223952295
SSBP3-AS1,0.00039347384345451395,0.0007604562737642585,0.014268513941892146
ACOT11,0.02758829465514674,0.028136882129277566,0.18105511955325154
MROH7,0.0,0.0,0.0
MROH7-TTC4,0.0,0.0,0.0
TTC4,0.007391838442273499,0.011406844106463879,0.07659600200286357
LEXM,0.0,0.0,0.0
AC096536.1,0.0,0.0,0.0
TMEM61,0.00311809468439943,0.003041825095057034,0.06686705707326343
PCSK9,0.011632065835015146,0.01596958174904943,0.09782921996108594
MIR4422HG,0.0,0.0,0.0
LINC01767,0.00031953462226446625,0.0007604562737642585,0.011587261233604302
PRKAA2,0.05606260220452302,0.05171102661596958,0.2679599567286456
AL136985.3,0.0019809739120901547,0.001520912547528517,0.060786095381170274
LINC01135,0.0012389766353227357,0.001520912547528517,0.03412795984444048
LINC01358,0.004184117689833352,0.0045627376425855515,0.06589146973690363
FGGY,0.04203759543936133,0.05475285171102662,0.19918946623938302
HOOK1,0.009889693154431594,0.012167300380228136,0.10285420576432806
NFIA,1.0158536509832043,0.6015209125475285,0.9929175675211517
AC099791.3,0.0,0.0,0.0
PATJ,0.022526949434865173,0.025095057034220533,0.1539549060964012
L1TD1,0.0269657683981321,0.02585551330798479,0.18978360810357614
USP1,0.25495457488500944,0.2707224334600761,0.465919232346372
ANGPTL3,0.0004923249874164357,0.0007604562737642585,0.01785314593015725
AC103923.1,0.0033186064573279567,0.0045627376425855515,0.05142975481338943
ATG4C,0.08087625187329785,0.10570342205323194,0.26281393745007964
FOXD3,0.0010957506372982514,0.0022813688212927757,0.023068781189597435
ALG6,0.05495582442101826,0.06387832699619772,0.22884924829973907
EFCAB7,0.049859351127665145,0.057034220532319393,0.22497011263400732
PGM1,0.3260266692840265,0.3315589353612167,0.5183383527231851
ROR1,0.11647292091224785,0.1247148288973384,0.3404410579273044
CACHD1,0.07698310816495399,0.0844106463878327,0.2811144490345094
RAVER2,0.05059337457365374,0.05551330798479087,0.23604752562125594
AK4,0.06753462684908869,0.0699619771863118,0.2705854550715393
DNAJC6,0.004542429137560916,0.00532319391634981,0.06815394866938126
LEPROT,0.019857708714390375,0.025095057034220533,0.13335501170245156
LEPR,0.06318295219207205,0.057034220532319393,0.27993128110315013
AL513493.1,0.0,0.0,0.0
PDE4B,0.10615345002895692,0.11406844106463879,0.32875638455486855
SGIP1,0.15084295532804295,0.1688212927756654,0.375777043790546
TCTEX1D1,0.00395700857138385,0.00532319391634981,0.056608935840923906
MIER1,0.5261406150270191,0.4783269961977186,0.6285668223064182
IL23R,0.001420311616633544,0.0007604562737642585,0.051504658926864184
IL12RB2,0.00248991055594695,0.0045627376425855515,0.03865244103877114
GADD45A,0.7433771837457844,0.5155893536121673,0.8431274865191095
GNG12-AS1,0.00817619827269048,0.011406844106463879,0.08320472700082136
AL033530.1,0.0,0.0,0.0
LRRC7,0.011368946964068751,0.012927756653992395,0.10892408630270202
SRSF11,1.0985974093529178,0.7406844106463878,0.7839897445204173
HHLA3,0.0018994889843169552,0.0022813688212927757,0.042176035081318376
CTH,0.026853157191814823,0.0349809885931559,0.1526850995926189
AL354872.2,0.0,0.0,0.0
ZRANB2-AS1,0.0016590428028079567,0.003041825095057034,0.030737654769202833
FPGT,0.0030912508581805213,0.003041825095057034,0.05946630515559488
TYW3,0.23490034444664712,0.24334600760456274,0.4709709159087217
ACADM,0.08271447179121492,0.10114068441064639,0.2737681557054259
RABGGTB,0.19610699184772049,0.22281368821292777,0.411371418362511
MSH4,0.0013535841152624375,0.001520912547528517,0.03522045682290332
ST6GALNAC3,0.013455211751854513,0.01596958174904943,0.11425473362219876
AC104458.1,0.0,0.0,0.0
ST6GALNAC5,0.03596726882902834,0.04714828897338403,0.18215107848585765
AK5,0.025227508404305776,0.0311787072243346,0.1581305615704329
MIGA1,0.11326976185743069,0.13079847908745248,0.3332775520826281
NEXN,1.0315845108194468,0.6494296577946768,0.9280238995541533
DNAJB4,0.02921154265446841,0.03954372623574144,0.1592636505383666
GIPC2,0.02145306135807105,0.018250950570342206,0.16736312783461568
PTGFR,0.17438491457691135,0.1688212927756654,0.4296646365005523
